기준월,지점ID,지점명,담당자ID,담당자명,병원ID,병원명,품목ID,품목명,처방수량,처방금액
2025-03,B002,경기서부지점,R0007,권성우,H00135,온누리피부과,P003,네오프라졸,3,1253378
2025-03,B002,경기서부지점,R0007,권성우,H00135,온누리피부과,P004,카디오엑스,15,4115478
2025-03,B002,경기서부지점,R0007,권성우,H00135,온누리피부과,P005,글루코밸런스,2,661827
2025-03,B002,경기서부지점,R0007,권성우,H00137,새봄약국,P002,리바코프캡슐,9,2013138
2025-03,B002,경기서부지점,R0007,권성우,H00137,새봄약국,P003,네오프라졸,2,337923
2025-03,B002,경기서부지점,R0007,권성우,H00137,새봄약국,P004,카디오엑스,8,1602401
2025-03,B002,경기서부지점,R0007,권성우,H00179,가온피부과3,P002,리바코프캡슐,15,1681818
2025-03,B002,경기서부지점,R0007,권성우,H00179,가온피부과3,P004,카디오엑스,4,806802
2025-03,B002,경기서부지점,R0007,권성우,H00179,가온피부과3,P005,글루코밸런스,9,2599491
2025-03,B002,경기서부지점,R0007,권성우,H00053,가온의료원,P002,리바코프캡슐,3,1882265
2025-03,B002,경기서부지점,R0007,권성우,H00053,가온의료원,P003,네오프라졸,7,1246641
2025-03,B002,경기서부지점,R0007,권성우,H00053,가온의료원,P004,카디오엑스,5,1753370
2025-03,B002,경기서부지점,R0007,권성우,H00071,미래정형외과,P005,글루코밸런스,2,412459
2025-03,B002,경기서부지점,R0007,권성우,H00133,분당병원,P001,아세트론정,5,881708
2025-03,B002,경기서부지점,R0007,권성우,H00133,분당병원,P002,리바코프캡슐,15,3120755
2025-03,B002,경기서부지점,R0007,권성우,H00133,분당병원,P003,네오프라졸,20,3652965
2025-03,B002,경기서부지점,R0007,권성우,H00133,분당병원,P005,글루코밸런스,1,218223
2025-03,B002,경기서부지점,R0007,권성우,H00066,강남약국,P001,아세트론정,8,3490632
2025-03,B002,경기서부지점,R0007,권성우,H00066,강남약국,P002,리바코프캡슐,1,419020
2025-03,B002,경기서부지점,R0007,권성우,H00066,강남약국,P003,네오프라졸,8,1741978
2025-03,B002,경기서부지점,R0007,권성우,H00066,강남약국,P004,카디오엑스,5,2438695
2025-03,B002,경기서부지점,R0007,권성우,H00066,강남약국,P005,글루코밸런스,14,3126304
2025-03,B002,경기서부지점,R0007,권성우,H00080,송도정형외과,P003,네오프라졸,1,357102
2025-03,B002,경기서부지점,R0007,권성우,H00162,중앙병원,P001,아세트론정,2,801653
2025-03,B002,경기서부지점,R0007,권성우,H00162,중앙병원,P003,네오프라졸,11,1681194
2025-03,B002,경기서부지점,R0007,권성우,H00162,중앙병원,P004,카디오엑스,4,953646
2025-03,B002,경기서부지점,R0007,권성우,H00162,중앙병원,P005,글루코밸런스,11,1796112
2025-03,B002,경기서부지점,R0007,권성우,H00171,해운대내과,P001,아세트론정,5,469439
2025-03,B002,경기서부지점,R0007,권성우,H00171,해운대내과,P002,리바코프캡슐,6,1687070
2025-03,B002,경기서부지점,R0007,권성우,H00171,해운대내과,P003,네오프라졸,2,966291
2025-03,B002,경기서부지점,R0007,권성우,H00171,해운대내과,P004,카디오엑스,5,1306912
2025-03,B002,경기서부지점,R0007,권성우,H00112,새봄의원,P001,아세트론정,28,4512296
2025-03,B002,경기서부지점,R0007,권성우,H00112,새봄의원,P002,리바코프캡슐,5,1035934
2025-03,B002,경기서부지점,R0007,권성우,H00112,새봄의원,P003,네오프라졸,2,574926
2025-03,B002,경기서부지점,R0007,권성우,H00112,새봄의원,P005,글루코밸런스,15,4214904
2025-03,B002,경기서부지점,R0007,권성우,H00159,삼성한의원,P001,아세트론정,1,337362
2025-03,B002,경기서부지점,R0007,권성우,H00159,삼성한의원,P002,리바코프캡슐,21,4742100
2025-03,B002,경기서부지점,R0007,권성우,H00159,삼성한의원,P003,네오프라졸,25,5451856
2025-03,B002,경기서부지점,R0007,권성우,H00159,삼성한의원,P004,카디오엑스,8,1339129
2025-03,B002,경기서부지점,R0007,권성우,H00159,삼성한의원,P005,글루코밸런스,15,3690504
2025-03,B002,경기서부지점,R0007,권성우,H00145,성모한의원,P003,네오프라졸,2,1211299
2025-03,B002,경기서부지점,R0007,권성우,H00145,성모한의원,P004,카디오엑스,12,2209509
2025-03,B002,경기서부지점,R0007,권성우,H00145,성모한의원,P005,글루코밸런스,15,2844581
2025-03,B002,경기서부지점,R0007,권성우,H00164,드림한의원,P001,아세트론정,10,2715004
2025-03,B002,경기서부지점,R0007,권성우,H00164,드림한의원,P002,리바코프캡슐,9,2805966
2025-03,B002,경기서부지점,R0007,권성우,H00164,드림한의원,P004,카디오엑스,5,1109218
2025-03,B002,경기서부지점,R0007,권성우,H00164,드림한의원,P005,글루코밸런스,5,1240132
2025-03,B002,경기서부지점,R0007,권성우,H00083,경기피부과,P001,아세트론정,4,467454
2025-03,B002,경기서부지점,R0007,권성우,H00083,경기피부과,P003,네오프라졸,2,452367
2025-03,B002,경기서부지점,R0007,권성우,H00083,경기피부과,P004,카디오엑스,3,966494
2025-03,B002,경기서부지점,R0007,권성우,H00083,경기피부과,P005,글루코밸런스,4,2230615
2025-03,B002,경기서부지점,R0007,권성우,H00025,성모한의원,P001,아세트론정,4,1017167
2025-03,B002,경기서부지점,R0007,권성우,H00025,성모한의원,P004,카디오엑스,6,1540422
2025-03,B002,경기서부지점,R0007,권성우,H00096,가온정형외과4,P003,네오프라졸,10,3055086
2025-03,B002,경기서부지점,R0007,권성우,H00096,가온정형외과4,P004,카디오엑스,6,1997710
2025-03,B002,경기서부지점,R0007,권성우,H00096,가온정형외과4,P005,글루코밸런스,20,4953920
2025-03,B002,경기서부지점,R0007,권성우,H00102,강남의료원4,P002,리바코프캡슐,12,2406475
2025-03,B002,경기서부지점,R0007,권성우,H00102,강남의료원4,P003,네오프라졸,5,950834
2025-03,B002,경기서부지점,R0007,권성우,H00102,강남의료원4,P005,글루코밸런스,1,396305
2025-03,B002,경기서부지점,R0007,권성우,H00090,온누리의원,P002,리바코프캡슐,3,355604
2025-03,B002,경기서부지점,R0007,권성우,H00090,온누리의원,P004,카디오엑스,2,505928
2025-03,B002,경기서부지점,R0007,권성우,H00090,온누리의원,P005,글루코밸런스,1,712700
2025-03,B002,경기서부지점,R0007,권성우,H00167,우리의원,P002,리바코프캡슐,4,1323210
2025-03,B002,경기서부지점,R0007,권성우,H00167,우리의원,P003,네오프라졸,4,767460
2025-03,B002,경기서부지점,R0007,권성우,H00167,우리의원,P004,카디오엑스,19,4066392
2025-03,B002,경기서부지점,R0007,권성우,H00111,온누리의료원,P001,아세트론정,0,655094
2025-03,B002,경기서부지점,R0007,권성우,H00111,온누리의료원,P003,네오프라졸,2,451589
2025-03,B002,경기서부지점,R0007,권성우,H00111,온누리의료원,P004,카디오엑스,11,1601883
2025-03,B002,경기서부지점,R0007,권성우,H00111,온누리의료원,P005,글루코밸런스,3,1124444
2025-03,B002,경기서부지점,R0007,권성우,H00036,서울내과,P001,아세트론정,8,1631568
2025-03,B002,경기서부지점,R0007,권성우,H00036,서울내과,P002,리바코프캡슐,9,2033646
2025-03,B002,경기서부지점,R0007,권성우,H00036,서울내과,P003,네오프라졸,8,1350879
2025-03,B002,경기서부지점,R0007,권성우,H00036,서울내과,P004,카디오엑스,8,3008217
2025-03,B002,경기서부지점,R0007,권성우,H00036,서울내과,P005,글루코밸런스,1,760946
2025-03,B002,경기서부지점,R0007,권성우,H00154,삼성병원,P001,아세트론정,8,1792390
2025-03,B002,경기서부지점,R0007,권성우,H00154,삼성병원,P002,리바코프캡슐,2,1740170
2025-03,B002,경기서부지점,R0007,권성우,H00154,삼성병원,P003,네오프라졸,3,910477
2025-03,B002,경기서부지점,R0007,권성우,H00154,삼성병원,P004,카디오엑스,9,2391685
2025-03,B002,경기서부지점,R0007,권성우,H00154,삼성병원,P005,글루코밸런스,24,4095342
2025-03,B002,경기서부지점,R0007,권성우,H00161,부산의료원,P003,네오프라졸,10,1672373
2025-03,B002,경기서부지점,R0007,권성우,H00161,부산의료원,P005,글루코밸런스,8,991140
2025-03,B002,경기서부지점,R0007,권성우,H00072,서울의료원,P002,리바코프캡슐,3,1017424
2025-03,B002,경기서부지점,R0007,권성우,H00072,서울의료원,P003,네오프라졸,1,392291
2025-03,B002,경기서부지점,R0007,권성우,H00072,서울의료원,P004,카디오엑스,7,1348726
2025-03,B002,경기서부지점,R0007,권성우,H00058,삼성피부과,P001,아세트론정,14,2810333
2025-03,B002,경기서부지점,R0007,권성우,H00058,삼성피부과,P002,리바코프캡슐,4,1668405
2025-03,B002,경기서부지점,R0007,권성우,H00058,삼성피부과,P003,네오프라졸,3,717175
2025-03,B002,경기서부지점,R0007,권성우,H00129,한빛의원,P001,아세트론정,4,783462
2025-03,B002,경기서부지점,R0007,권성우,H00129,한빛의원,P002,리바코프캡슐,3,868922
2025-03,B002,경기서부지점,R0007,권성우,H00129,한빛의원,P003,네오프라졸,4,936372
2025-03,B002,경기서부지점,R0007,권성우,H00061,강남내과5,P004,카디오엑스,10,1412327
2025-03,B002,경기서부지점,R0007,권성우,H00125,삼성병원,P001,아세트론정,3,960658
2025-03,B002,경기서부지점,R0007,권성우,H00125,삼성병원,P002,리바코프캡슐,6,473949
2025-03,B002,경기서부지점,R0007,권성우,H00175,분당피부과,P001,아세트론정,4,1364905
2025-03,B002,경기서부지점,R0007,권성우,H00175,분당피부과,P003,네오프라졸,12,2884770
2025-03,B002,경기서부지점,R0007,권성우,H00001,부산내과,P001,아세트론정,3,735532
2025-03,B002,경기서부지점,R0007,권성우,H00001,부산내과,P003,네오프라졸,3,813304
2025-03,B002,경기서부지점,R0007,권성우,H00001,부산내과,P005,글루코밸런스,3,516272
2025-03,B002,경기서부지점,R0007,권성우,H00106,서울의원,P001,아세트론정,18,3403219
2025-03,B002,경기서부지점,R0007,권성우,H00106,서울의원,P002,리바코프캡슐,2,624479
2025-03,B002,경기서부지점,R0007,권성우,H00106,서울의원,P003,네오프라졸,8,1962005
2025-03,B002,경기서부지점,R0007,권성우,H00106,서울의원,P005,글루코밸런스,3,967226
2025-03,B002,경기서부지점,R0007,권성우,H00170,삼성의원,P001,아세트론정,3,1321010
2025-03,B002,경기서부지점,R0007,권성우,H00170,삼성의원,P004,카디오엑스,5,1411851
2025-03,B002,경기서부지점,R0007,권성우,H00170,삼성의원,P005,글루코밸런스,2,1033673
2025-03,B002,경기서부지점,R0007,권성우,H00152,드림가정의학과,P001,아세트론정,5,950776
2025-03,B002,경기서부지점,R0007,권성우,H00152,드림가정의학과,P003,네오프라졸,4,726308
2025-03,B002,경기서부지점,R0007,권성우,H00148,부산한의원,P002,리바코프캡슐,15,3476810
2025-03,B002,경기서부지점,R0007,권성우,H00148,부산한의원,P003,네오프라졸,9,1918928
2025-03,B002,경기서부지점,R0007,권성우,H00148,부산한의원,P004,카디오엑스,1,1217697
2025-03,B002,경기서부지점,R0007,권성우,H00148,부산한의원,P005,글루코밸런스,18,3114711
2025-03,B002,경기서부지점,R0007,권성우,H00054,삼성약국2,P001,아세트론정,5,921048
2025-03,B002,경기서부지점,R0007,권성우,H00054,삼성약국2,P002,리바코프캡슐,9,2237013
2025-03,B002,경기서부지점,R0007,권성우,H00054,삼성약국2,P003,네오프라졸,2,1012007
2025-03,B002,경기서부지점,R0007,권성우,H00054,삼성약국2,P004,카디오엑스,7,1379440
2025-03,B002,경기서부지점,R0007,권성우,H00054,삼성약국2,P005,글루코밸런스,9,2876510
2025-03,B002,경기서부지점,R0008,강주온,H00087,드림의원,P001,아세트론정,5,1418613
2025-03,B002,경기서부지점,R0008,강주온,H00087,드림의원,P002,리바코프캡슐,8,2122309
2025-03,B002,경기서부지점,R0008,강주온,H00087,드림의원,P003,네오프라졸,10,3232149
2025-03,B002,경기서부지점,R0008,강주온,H00095,강남의료원,P004,카디오엑스,7,1066540
2025-03,B002,경기서부지점,R0008,강주온,H00095,강남의료원,P005,글루코밸런스,1,628789
2025-03,B002,경기서부지점,R0008,강주온,H00167,우리의원,P002,리바코프캡슐,3,1063253
2025-03,B002,경기서부지점,R0008,강주온,H00167,우리의원,P003,네오프라졸,6,2035682
2025-03,B002,경기서부지점,R0008,강주온,H00167,우리의원,P004,카디오엑스,11,1132678
2025-03,B002,경기서부지점,R0008,강주온,H00167,우리의원,P005,글루코밸런스,5,454947
2025-03,B002,경기서부지점,R0008,강주온,H00006,경기정형외과3,P001,아세트론정,4,1251915
2025-03,B002,경기서부지점,R0008,강주온,H00006,경기정형외과3,P004,카디오엑스,5,917300
2025-03,B002,경기서부지점,R0008,강주온,H00006,경기정형외과3,P005,글루코밸런스,4,1321363
2025-03,B002,경기서부지점,R0008,강주온,H00164,드림한의원,P004,카디오엑스,11,2688534
2025-03,B002,경기서부지점,R0008,강주온,H00164,드림한의원,P005,글루코밸런스,3,1804908
2025-03,B002,경기서부지점,R0008,강주온,H00119,청담정형외과,P001,아세트론정,14,2740467
2025-03,B002,경기서부지점,R0008,강주온,H00119,청담정형외과,P002,리바코프캡슐,23,5459723
2025-03,B002,경기서부지점,R0008,강주온,H00119,청담정형외과,P003,네오프라졸,8,1455857
2025-03,B002,경기서부지점,R0008,강주온,H00119,청담정형외과,P005,글루코밸런스,0,220714
2025-03,B002,경기서부지점,R0008,강주온,H00098,송도한의원,P001,아세트론정,6,1374631
2025-03,B002,경기서부지점,R0008,강주온,H00098,송도한의원,P004,카디오엑스,9,2265050
2025-03,B002,경기서부지점,R0008,강주온,H00098,송도한의원,P005,글루코밸런스,2,318926
2025-03,B002,경기서부지점,R0008,강주온,H00121,삼성내과,P001,아세트론정,18,4042764
2025-03,B002,경기서부지점,R0008,강주온,H00121,삼성내과,P002,리바코프캡슐,17,3755176
2025-03,B002,경기서부지점,R0008,강주온,H00121,삼성내과,P003,네오프라졸,8,1356562
2025-03,B002,경기서부지점,R0008,강주온,H00121,삼성내과,P004,카디오엑스,3,2117041
2025-03,B002,경기서부지점,R0008,강주온,H00121,삼성내과,P005,글루코밸런스,23,8224771
2025-03,B002,경기서부지점,R0008,강주온,H00044,가온가정의학과,P002,리바코프캡슐,8,1017115
2025-03,B002,경기서부지점,R0008,강주온,H00044,가온가정의학과,P003,네오프라졸,8,1424188
2025-03,B002,경기서부지점,R0008,강주온,H00044,가온가정의학과,P004,카디오엑스,2,1115272
2025-03,B002,경기서부지점,R0008,강주온,H00044,가온가정의학과,P005,글루코밸런스,5,3107751
2025-03,B002,경기서부지점,R0008,강주온,H00051,송도약국,P001,아세트론정,6,772493
2025-03,B002,경기서부지점,R0008,강주온,H00051,송도약국,P002,리바코프캡슐,2,330049
2025-03,B002,경기서부지점,R0008,강주온,H00051,송도약국,P003,네오프라졸,4,2032598
2025-03,B002,경기서부지점,R0008,강주온,H00051,송도약국,P004,카디오엑스,1,76934
2025-03,B002,경기서부지점,R0008,강주온,H00051,송도약국,P005,글루코밸런스,11,1615786
2025-03,B002,경기서부지점,R0008,강주온,H00136,서울약국,P001,아세트론정,2,468453
2025-03,B002,경기서부지점,R0008,강주온,H00136,서울약국,P004,카디오엑스,14,5304851
2025-03,B002,경기서부지점,R0008,강주온,H00136,서울약국,P005,글루코밸런스,40,9649407
2025-03,B002,경기서부지점,R0008,강주온,H00011,서울피부과,P001,아세트론정,2,1240409
2025-03,B002,경기서부지점,R0008,강주온,H00011,서울피부과,P002,리바코프캡슐,4,842522
2025-03,B002,경기서부지점,R0008,강주온,H00011,서울피부과,P003,네오프라졸,1,324086
